# VMT_RVA	ClassName	InstanceSize	ParentVMT	PublishedMethodCount
9c6e60	EEdgeError	0x40	0x5a5398	0
9c7fd8	TEnumerator<Winapi.WebView2.EventRegistrationToken>	0x10	0x401970	0
9c81e0	TEnumerable<Winapi.WebView2.EventRegistrationToken>	0x10	0x401970	0
9ca390	TEnumerator<Vcl.Edge.TCustomEdgeBrowser>	0x10	0x401970	0
9ca580	TEnumerable<Vcl.Edge.TCustomEdgeBrowser>	0x10	0x401970	0
9cb638	TDictionary<Vcl.Edge.TCustomEdgeBrowser,System.string>	0x60	0x9c9d30	0
9ce270	TCustomEdgeBrowser.CreateCoreWebView2ControllerCompleted$ActRec	0xd0	0x4035e8	0
9cfa18	TCustomEdgeBrowser.ExecuteScript$ActRec	0x30	0x4035e8	0
9d5660	TEventDispatch	0x20	0x401970	0
9d58c8	TEnumPropDesc	0x20	0x401970	0
9d65e0	TOleControl	0x568	0x5c4460	0
9dd020	TObjectDispatch	0x48	0x4035e8	0
9de508	TQuickWebBrowser	0xd8	0x401970	0
9e0320	TBrowserForm	0x7b8	0x7e06b8	4
9e1c20	TServerComms	0x70	0x885810	0
9eb4d8	EBcdException	0x38	0x42dff8	0
9eb608	EBcdOverflowException	0x38	0x9eb428	0
9edb00	TFMTBcdVariantType	0x30	0x468ee8	0
9edf68	TFMTBcdData	0x38	0x4c9a90	0
9ef1d8	TSQLTimeStampVariantType	0x30	0x468ee8	0
9ef648	TSQLTimeStampOffsetVariantType	0x30	0x468ee8	0
9efac0	TSQLTimeStampData	0x20	0x4c9a90	0
9f01e0	TSQLTimeStampOffsetData	0x28	0x4c9a90	0
9f3f90	TDictionary<System.string,System.TObject>.TKeyEnumerator	0x20	0x570ba0	0
9f4238	TDictionary<System.string,System.TObject>.TKeyCollection	0x18	0x570d78	0
9f4530	TDictionary<System.string,System.TObject>.TValueEnumerator	0x20	0x4e3bf0	0
9f47d8	TDictionary<System.string,System.TObject>.TValueCollection	0x18	0x4e3dc8	0
9f4ad0	TDictionary<System.string,System.TObject>.TPairEnumerator	0x20	0x9f38e8	0
9f4d78	TDictionary<System.string,System.TObject>	0x60	0x9f3b28	0
9f7428	TJsonLineInfo	0x10	0x401970	0
9f7900	TJsonFiler	0x38	0x9f7378	0
9f7d30	EJsonException	0x40	0x42dff8	0
9f84e8	TEnumerator<System.JSON.Types.TJsonPosition>	0x10	0x401970	0
9f86e8	TEnumerable<System.JSON.Types.TJsonPosition>	0x10	0x401970	0
9f8c30	TList<System.JSON.Types.TJsonPosition>.TEnumerator	0x20	0x9f8438	0
9f8ec0	TList<System.JSON.Types.TJsonPosition>	0x58	0x9f8638	0
9fbf80	TNetEncoding	0x10	0x401970	0
9fc520	TCustomBase64Encoding	0xb8	0x9fbed0	0
9fc750	TBase64Encoding	0xb8	0x9fc470	0
9fcb40	TURLEncoding	0x10	0x9fbed0	0
9fd0e0	TPointerStream	0x28	0x4d2338	0
9ffb60	TJsonReader	0x200	0x9f7850	0
a00430	EJsonReaderException	0x48	0x8965f8	0
a00918	TJsonTextReader.TStringBuffer	0x20	0x433488	0
a00bd8	TJsonTextReader	0x248	0x9ffab0	0
a08e80	TJsonWriter	0x40	0x9f7850	0
a0a0a8	EJsonWriterException	0x48	0x9f7c80	0
a0bc50	TClassRegistryObject	0x10	0x401970	0
a0bf38	EInterpreterError	0x38	0x42dff8	0
a0c070	TVariantStreamer	0x10	0x401970	0
a0db58	TDBXError	0x48	0x42dff8	0
a0e088	TEventsCollection	0x18	0x401970	0
a0e3c8	TNameValuesStringList	0x80	0x4cd3b8	0
a0e718	TDBXProperties	0x48	0x4c9a90	0
a0f150	TDBXCreateCommand	0x20	0x401970	0
a0f370	TDBXDriver	0x50	0x401970	0
a0f8b8	TDBXConnection	0x68	0x401970	0
a10408	TDBXTransaction	0x28	0x401970	0
a105e0	TDBXDatabaseMetaData	0x60	0x401970	0
a10eb8	TDBXCommand	0x58	0x401970	0
a116c8	TDBXMorphicCommand	0x78	0xa10e08	0
a11b78	TDBXValueList	0x30	0x401970	0
a11fa8	TDBXReader	0x48	0xa11ac8	0
a124e0	TDBXValueType	0x68	0x401970	0
a12f38	TDBXParameter	0x80	0xa12430	0
a134c0	TDBXParameterList	0x30	0x401970	0
a13bd8	TDBXJSONStream	0x30	0x401970	0
a13f98	TDBXValue	0x28	0x401970	0
a15610	TDBXWritableValue	0x30	0xa13ee8	0
a16b20	TDBXNullValue	0x30	0xa15560	0
a170b8	TDBXAnsiStringValue	0x40	0xa15560	0
a18088	TDBXDateValue	0x38	0xa15560	0
a18970	TDBXCursorValue	0x30	0xa15560	0
a18e80	TDBXBooleanValue	0x38	0xa15560	0
a19a10	TDBXTimeValue	0x38	0xa15560	0
a1a2f8	TDBXWideStringValue	0x40	0xa15560	0
a1b2c8	TDBXInt8Value	0x38	0xa15560	0
a1bf30	TDBXUInt8Value	0x38	0xa15560	0
a1cba0	TDBXInt16Value	0x38	0xa15560	0
a1d8a8	TDBXUInt16Value	0x38	0xa15560	0
a1e5b8	TDBXInt32Value	0x38	0xa15560	0
a1f3b0	TDBXInt64Value	0x38	0xa15560	0
a20110	TDBXDoubleValue	0x38	0xa15560	0
a20e20	TDBXSingleValue	0x38	0xa15560	0
a21b30	TDBXBcdValue	0x58	0xa15560	0
a22838	TDBXByteArrayValue	0x60	0xa15560	0
a230b8	TDBXStreamReader	0x10	0x401970	0
a23330	TDBXLookAheadStreamReader	0x30	0xa23008	0
a237d0	TDBXByteStreamReader	0x30	0xa23008	0
a23b80	TDBXStreamValue	0x98	0xa22788	0
a24578	TDBXWideCharsValue	0x58	0xa1a248	0
a24e70	TDBXStringValue	0x40	0xa1a248	0
a254c0	TDBXAnsiCharsValue	0x58	0xa17008	0
a25dc0	TDBXTimeStampValue	0x40	0xa15560	0
a26768	TDBXTimeStampOffsetValue	0x48	0xa15560	0
a26e68	TDBXReaderValue	0x48	0xa15560	0
a27680	TDBXConnectionValue	0x38	0xa15560	0
a27cf0	TDBXContext	0x58	0x401970	0
a284b0	TDBXByteReader	0x18	0x401970	0
a29148	TDBXValueTypeList	0x20	0x401970	0
a29328	TDBXDriverLoader	0x18	0xa0bba0	0
a294f8	TDBXDriverRegistry	0x30	0x401970	0
a29880	TDBXAnsiMemoValue	0x60	0xa22788	0
a29fd0	TDBXWideMemoValue	0x60	0xa22788	0
a2a720	TDBXRow	0x20	0x401970	0
a2ab48	TDBXCommandFactory	0x10	0x401970	0
a2ad10	TDBXFormatter	0x10	0x401970	0
a2b330	TDBXJSONValue	0x40	0xa15560	0
a2bdb0	TDBXCallbackValue	0x38	0xa15560	0
a2c6f8	TDBXScheduler.TDBXSchedulerRec	0x28	0x401970	0
a2c8a8	TDBXScheduler.TDBXSchedulerThread	0x60	0x4d8d90	0
a2cab0	TDBXScheduler	0x38	0x401970	0
a2dcc0	TEnumerator<Data.DBXCommon.TEventPointer>	0x10	0x401970	0
a2deb0	TEnumerable<Data.DBXCommon.TEventPointer>	0x10	0x401970	0
a2e9a8	TDictionary<System.string,Data.DBXCommon.TEventPointer>	0x60	0xa2d100	0
a305b0	TEnumerator<Data.DBXCommon.TDBXCreateCommand>	0x10	0x401970	0
a307b0	TEnumerable<Data.DBXCommon.TDBXCreateCommand>	0x10	0x401970	0
a312b0	TDictionary<System.string,Data.DBXCommon.TDBXCreateCommand>	0x60	0xa2f9d8	0
a32010	TEnumerator<Data.DBXCommon.TDBXCommand>	0x10	0x401970	0
a32200	TEnumerable<Data.DBXCommon.TDBXCommand>	0x10	0x401970	0
a32718	TList<Data.DBXCommon.TDBXCommand>.TEnumerator	0x20	0xa31f60	0
a329a0	TList<Data.DBXCommon.TDBXCommand>	0x58	0xa32150	0
a34030	TObjectList<System.TObject>	0x60	0x4e44f0	0
a352b8	TEnumerator<Data.DBXCommon.TDBXDriverLoader>	0x10	0x401970	0
a354b8	TEnumerable<Data.DBXCommon.TDBXDriverLoader>	0x10	0x401970	0
a35fb0	TDictionary<System.string,Data.DBXCommon.TDBXDriverLoader>	0x60	0xa346e0	0
a37ba8	TEnumerator<Data.DBXCommon.TDBXDriverClass>	0x10	0x401970	0
a37da0	TEnumerable<Data.DBXCommon.TDBXDriverClass>	0x10	0x401970	0
a38898	TDictionary<System.string,Data.DBXCommon.TDBXDriverClass>	0x60	0xa36fd0	0
a395e8	TEnumerator<Data.DBXCommon.TDBXDriver>	0x10	0x401970	0
a397d8	TEnumerable<Data.DBXCommon.TDBXDriver>	0x10	0x401970	0
a39ce0	TList<Data.DBXCommon.TDBXDriver>.TEnumerator	0x20	0xa39538	0
a39f68	TList<Data.DBXCommon.TDBXDriver>	0x58	0xa39728	0
a3b5f8	TThreadList<Data.DBXCommon.TDBXDriver>	0x28	0x401970	0
a3ba98	TEnumerator<Data.DBXCommon.TDBXScheduler.TDBXSchedulerRec>	0x10	0x401970	0
a3bcb0	TEnumerable<Data.DBXCommon.TDBXScheduler.TDBXSchedulerRec>	0x10	0x401970	0
a3c528	TList<Data.DBXCommon.TDBXScheduler.TDBXSchedulerRec>	0x58	0xa3bc00	0
a3dbd8	TDBXDefaultFormatter	0x4a8	0xa2ac60	0
a3e378	TDBXAnsiStringBuilderValue	0x50	0xa17008	0
a3eac0	TDBXWideStringBuilderValue	0x48	0xa1a248	0
a3f150	TDBXJSONReader	0x250	0xa00b28	0
a56c40	TObjectList<System.Classes.TStream>	0x60	0x4e2568	0
a56fd8	TObjectList<Data.DBXCommon.TDBXScheduler.TDBXSchedulerRec>	0x60	0xa3c478	0
a5e990	TDBXCallback	0x18	0x401970	0
a5ed38	TDBXCallbackDelegate	0x38	0xa5e8e0	0
a5f2a0	EIdException	0x38	0x42dff8	0
a5f478	EIdSocketHandleError	0x38	0xa5f1f0	0
a5f5c0	EIdPackageSizeTooBig	0x38	0xa5f3c8	0
a5f708	EIdNotAllBytesSent	0x38	0xa5f3c8	0
a5fcb0	TIdCriticalSection	0x38	0x47e6f8	0
a5fdf0	EIdInvalidIPv6Address	0x38	0xa5f1f0	0
a61df0	EIdWinsockStubError	0x50	0xa5f1f0	0
a6f850	TIdStackBSDBase	0x18	0xa78c30	0
a70948	EIdInvalidServiceName	0x38	0xa5f1f0	0
a70a90	EIdStackInitializationFailed	0x38	0xa771a8	0
a70be8	EIdStackSetSizeExceeded	0x38	0xa771a8	0
a71de0	TIdSocketListWindows	0x220	0xa77a10	0
a72348	TIdStackWindows	0x18	0xa6f7a0	0
a77048	EIdSocketError	0x40	0xa5f1f0	0
a77258	EIdStackError	0x38	0xa5f1f0	0
a77390	EIdIPVersionUnsupported	0x38	0xa771a8	0
a774d8	EIdNotASocket	0x40	0xa76f98	0
a77618	TIdPacketInfo	0x40	0x401970	0
a77ac0	TIdSocketList	0x18	0x401970	0
a78110	TIdStackLocalAddress	0x50	0x4c9fa0	0
a78590	TIdStackLocalAddressIPv4	0x58	0xa78060	0
a78818	TIdStackLocalAddressIPv6	0x50	0xa78060	0
a78a00	TIdStackLocalAddressList	0x30	0x4ca638	0
a78ce0	TIdStack	0x18	0x401970	0
a7c978	TInApp	0x30	0x401970	0
a86530	TMsgForm	0x860	0x721ad8	12
a86c18	TSummaryMsgBox	0x10	0x401970	0
a8e8c0	TSummaryMsgBoxImpl	0x28	0xa86b68	0
a8ea90	TEnumerator<MsgBoxes.TSummaryMsgBoxImpl.TMsgBoxParams>	0x10	0x401970	0
a8eca0	TEnumerable<MsgBoxes.TSummaryMsgBoxImpl.TMsgBoxParams>	0x10	0x401970	0
a8f240	TList<MsgBoxes.TSummaryMsgBoxImpl.TMsgBoxParams>.TEnumerator	0x20	0xa8e9e0	0
a8f4e8	TList<MsgBoxes.TSummaryMsgBoxImpl.TMsgBoxParams>	0x58	0xa8ebf0	0
a92c70	EWavpackException	0x38	0x42dff8	0
a92da0	TWavpackDecoder	0x30	0x401970	0
a92ee0	TWavpackEncoder	0x80	0x401970	0
a94ec0	TID3v2	0x68	0x401970	0
a97fa8	TID3Tag	0x58	0x401970	0
a9ca18	TAudioBlock	0x20	0x401970	0
a9cba8	TAudioEncodeContext	0x30	0x401970	0
a9cd68	TThreadedQueue<SmpLoader_Ffmpeg.TAudioBlock>	0x60	0x401970	0
aa0d40	TBeatDetector	0x80	0x401970	0
aa2000	TTimeStretcher	0x60	0x401970	0
aa3ce0	TDelayLine	0x28	0x401970	0
aa3e00	TFilterLine	0x30	0xaa3c30	0
aa4c00	TChannelSample	0xd0	0x401970	0
aa8680	TEventsHandler	0x20	0x401970	0
aa87a0	TEventsHandler_Read	0x100060	0xaa85d0	0
aa88d0	TSubStream	0x28	0x4ce278	0
aa8a78	TEventsHandler_Write	0x20	0xaa85d0	0
aa9bc0	TWrapperStateData	0x38	0x401970	0
aaaa70	TPluginAdaptInfo	0x28	0x401970	0
aaabb8	TOldPluginAdapter	0x28	0x401970	0
aabbe8	TEnumerator<PluginAdapter.TPluginAdaptInfo>	0x10	0x401970	0
aabde0	TEnumerable<PluginAdapter.TPluginAdaptInfo>	0x10	0x401970	0
aac8d8	TDictionary<System.string,PluginAdapter.TPluginAdaptInfo>	0x60	0xaab010	0
ab00b0	TFlpChannel	0x20	0x401970	0
ab02f0	TEnumerator<FlpLoad.TFlpChannel>	0x10	0x401970	0
ab04d0	TEnumerable<FlpLoad.TFlpChannel>	0x10	0x401970	0
ab09b0	TList<FlpLoad.TFlpChannel>.TEnumerator	0x20	0xab0240	0
ab0c28	TList<FlpLoad.TFlpChannel>	0x58	0xab0420	0
ab22a8	TObjectList<FlpLoad.TFlpChannel>	0x60	0xab0b78	0
ab2698	TEnumerator<FlpLoad.TPluginPresetInfo>	0x10	0x401970	0
ab2888	TEnumerable<FlpLoad.TPluginPresetInfo>	0x10	0x401970	0
ab2d98	TList<FlpLoad.TPluginPresetInfo>.TEnumerator	0x20	0xab25e8	0
ab3020	TList<FlpLoad.TPluginPresetInfo>	0x58	0xab27d8	0
ab8670	FUID	0x20	0x401970	0
ab8e40	FUnknown	0x10	0x401970	0
ab9050	IPluginBase	0x10	0xab8d90	0
ab9228	IBStream	0x10	0xab8d90	0
ab9620	IPlugView	0x10	0xab8d90	0
ab9be8	IPlugFrame	0x10	0xab8d90	0
ab9df8	IAttributeList	0x10	0xab8d90	0
aba408	IComponent	0x10	0xab8fa0	0
aba928	IParamValueQueue	0x10	0xab8d90	0
abac10	IParameterChanges	0x10	0xab8d90	0
abb578	IEventList	0x10	0xab8d90	0
abb7b0	IMessage	0x10	0xab8d90	0
abb9d0	IHostApplication	0x10	0xab8d90	0
abbcf8	IComponentHandler	0x10	0xab8d90	0
abbfc0	IComponentHandler2	0x10	0xab8d90	0
abc258	IUnitHandler	0x10	0xab8d90	0
abc478	IContextMenuTarget	0x10	0xab8d90	0
abc690	IContextMenu	0x10	0xab8d90	0
abc9d0	IComponentHandler3	0x10	0xab8d90	0
abd830	TPluginPresetList	0x58	0x401970	0
abda10	TEnumerator<Plugin.Info.TPluginPresetInfo>	0x10	0x401970	0
abdc08	TEnumerable<Plugin.Info.TPluginPresetInfo>	0x10	0x401970	0
abe150	TList<Plugin.Info.TPluginPresetInfo>.TEnumerator	0x20	0xabd960	0
abe3d8	TList<Plugin.Info.TPluginPresetInfo>	0x58	0xabdb58	0
abfa68	TObjectList<Plugin.Info.TPluginFileInfo>	0x60	0x85d020	0
ac5350	TPluginFormatFL	0x28	0x85a6d8	0
ac78d0	TBStream	0x38	0xab9178	0
ac7a20	TVSTPresetFile	0xa38	0x401970	0
ac91a0	TVSTPlugin	0x9e0	0x84b088	0
ac96a8	TVSTPanel	0x598	0x7dd878	0
ac9a58	TVSTPluginEditor	0x68	0x84b5e0	0
ac9c88	TExtractedPluginState	0x40	0x401970	0
acad40	TVSTPresetFakeComponent	0x28	0xaba358	0
ad5da0	TPluginFormatVST2	0x30	0x85a6d8	0
ad7170	ICommandList	0x10	0xab8d90	0
ad73d0	IHostCommandHandler	0x10	0xab8d90	0
ad7700	IContextInfoProvider	0x10	0xab8d90	0
ad7958	IContextInfoProvider2	0x10	0xad7650	0
ad7cc0	IFLStudioProjectInfo	0x10	0xab8d90	0
ad7e18	IFLStudioPlayback	0x10	0xab8d90	0
ad7f90	IFLStudioTempoMap	0x10	0xab8d90	0
ad80e8	IFLCloudPluginHost	0x10	0xab8d90	0
ad82b0	TVST3HostInstance	0x20	0xabb920	0
ad83f8	TVST3ComponentHandler	0x20	0xabbc48	0
ad8560	TVST3ComponentHandler2	0x20	0xabbf10	0
ad86c8	TVST3ComponentHandler3	0x28	0xabc920	0
ad8818	TVST3ParameterChanges	0x20	0xabab60	0
ad89c0	TVST3EventList	0x28	0xabb4c8	0
ad8b28	TVST3UnitHandler	0x20	0xabc1a8	0
ad8c70	TPresonusHostCommandHandler	0x28	0xad7320	0
ad8dd0	TPresonusParamMenuInfo	0x130	0x84ab88	0
ad8f00	TPresonusMenuItemList	0x20	0x84acc0	0
ad9048	TPresonusCommandList	0x28	0xad70c0	0
ad91a8	TPresonusContextInfoProvider	0x20	0xad7650	0
ad9310	TPresonusContextInfoProvider2	0x20	0xad78a8	0
ad9498	TVST3ContextMenuTarget	0x20	0xabc3c8	0
ad95e8	TVST3ParamMenuInfo	0x138	0x84ab88	0
ad9710	TVST3MenuItemList	0x30	0x84acc0	0
ad9848	TVST3ContextMenu	0x28	0xabc5e0	0
ad99d8	TVST3AttributeList	0x20	0xab9d48	0
ad9b58	TFLStudioPlayback	0x20	0xad7d68	0
ad9cc8	TFLStudioTempoMap	0x20	0xad7ee0	0
ad9e18	TFLStudioProjectInfo	0x20	0xad7c10	0
ad9f68	TFLCloudPluginHost	0x20	0xad8038	0
ada188	TVST3Plugin	0x980	0x84b088	0
ada6e0	TVST3Panel	0x598	0x7dd878	0
adaa88	TVST3Editor	0x88	0x84b5e0	0
adb340	TDictionary<System.Integer,System.Integer>.TKeyEnumerator	0x20	0x4e85c8	0
adb5e8	TDictionary<System.Integer,System.Integer>.TKeyCollection	0x18	0x4e87a0	0
adb8e0	TDictionary<System.Integer,System.Integer>.TValueEnumerator	0x20	0x4e85c8	0
adbb88	TDictionary<System.Integer,System.Integer>.TValueCollection	0x18	0x4e87a0	0
adbe80	TDictionary<System.Integer,System.Integer>.TPairEnumerator	0x20	0xadaca8	0
adc128	TDictionary<System.Integer,System.Integer>	0x60	0xadaee8	0
adcf48	TVST3EditorFrame	0x20	0xab9b38	0
add0b8	TVST3ParamValueQueue	0x28	0xaba878	0
add220	TVST3Message	0x28	0xabb700	0
add3e0	TEnumerator<VST3Plug.TVST3ParamValue>	0x10	0x401970	0
add5d0	TEnumerable<VST3Plug.TVST3ParamValue>	0x10	0x401970	0
addad8	TList<VST3Plug.TVST3ParamValue>.TEnumerator	0x20	0xadd330	0
addd58	TList<VST3Plug.TVST3ParamValue>	0x58	0xadd520	0
af1a58	TVST3ModulePluginInfo	0x58	0x401970	0
af1d40	TVST3ModuleInfo	0x30	0x401970	0
af2080	TEnumerator<System.TGUID>	0x10	0x401970	0
af2250	TEnumerable<System.TGUID>	0x10	0x401970	0
af2708	TList<System.TGUID>.TEnumerator	0x20	0xaf1fd0	0
af2970	TList<System.TGUID>	0x58	0xaf21a0	0
af4098	TEnumerator<Vst3ModuleInfo.TVST3ModulePluginInfo>	0x10	0x401970	0
af4298	TEnumerable<Vst3ModuleInfo.TVST3ModulePluginInfo>	0x10	0x401970	0
af4820	TList<Vst3ModuleInfo.TVST3ModulePluginInfo>.TEnumerator	0x20	0xaf3fe8	0
af4ab8	TList<Vst3ModuleInfo.TVST3ModulePluginInfo>	0x58	0xaf41e8	0
af8b90	TPluginFormatVST3	0x30	0x85a6d8	0
af8d58	TVST3BStream	0x20	0xab9178	0
afade0	TGenericPlugin	0x7c0	0x84b088	0
afb2b8	TGenericPluginEditor	0x68	0x84b5e0	0
afb458	TGenericPluginHost	0x20	0x849c48	0
afb668	TGenericPluginStream	0x18	0x849af0	0
afe6c0	TPluginFormatGeneric	0x50	0x85a6d8	0
aff900	TCLAPPlugin.TEventList	0x28	0x401970	0
affb30	TCLAPPlugin	0x9c0	0x84b088	0
b00048	TCLAPPanel	0x598	0x7dd878	0
b003f0	TCLAPPluginEditor	0x80	0x84b5e0	0
b00cb0	TDictionary<System.Cardinal,System.Integer>.TKeyEnumerator	0x20	0x736070	0
b00f58	TDictionary<System.Cardinal,System.Integer>.TKeyCollection	0x18	0x736250	0
b01250	TDictionary<System.Cardinal,System.Integer>.TValueEnumerator	0x20	0x4e85c8	0
b01500	TDictionary<System.Cardinal,System.Integer>.TValueCollection	0x18	0x4e87a0	0
b017f8	TDictionary<System.Cardinal,System.Integer>.TPairEnumerator	0x20	0xb00618	0
b01aa0	TDictionary<System.Cardinal,System.Integer>	0x60	0xb00858	0
b07a98	TPluginFormatCLAP	0x30	0x85a6d8	0
b0dd10	TCopyPluginDBThread	0x60	0x88c3f8	0
b0de78	TPluginScanner	0x128	0x401970	0
b0e090	TEnumerator<AudioPlug.TBaseAudioPlugin>	0x10	0x401970	0
b0e280	TEnumerable<AudioPlug.TBaseAudioPlugin>	0x10	0x401970	0
b0e798	TList<AudioPlug.TBaseAudioPlugin>.TEnumerator	0x20	0xb0dfe0	0
b0ea20	TList<AudioPlug.TBaseAudioPlugin>	0x58	0xb0e1d0	0
b100b0	TScanThread	0x60	0x4d8d90	0
b15000	TDirtyFolder	0x28	0x401970	0
b15148	TBrowserDataCache	0x80	0x401970	0
b15270	TBrowserCacheThread	0x78	0x4d8d90	0
b153c0	TBrowserCacheValidityThread	0x58	0x4d8d90	0
b15520	TBrowserTagDiscoveryThread	0x60	0x4d8d90	0
b15690	TBrowserSearchThread	0x98	0x4d8d90	0
b15860	TEnumerator<BrowserCache.TDirtyFolder>	0x10	0x401970	0
b15a50	TEnumerable<BrowserCache.TDirtyFolder>	0x10	0x401970	0
b15f60	TList<BrowserCache.TDirtyFolder>.TEnumerator	0x20	0xb157b0	0
b161e8	TList<BrowserCache.TDirtyFolder>	0x58	0xb159a0	0
b17878	TObjectList<BrowserCache.TDirtyFolder>	0x60	0xb16138	0
b18ac0	TEnumerator<DataBrowser.Intf.TNodeData>	0x10	0x401970	0
b18cb0	TEnumerable<DataBrowser.Intf.TNodeData>	0x10	0x401970	0
b19788	TDictionary<System.string,DataBrowser.Intf.TNodeData>	0x60	0xb17f28	0
b1a480	TObjectDictionary<System.string,DataBrowser.Intf.TNodeData>	0x68	0xb196d8	0
b1dc10	TList<DataBrowser.Intf.TNodeData>.TEnumerator	0x20	0xb18a10	0
b1de98	TList<DataBrowser.Intf.TNodeData>	0x58	0xb18c00	0
b1f528	TObjectList<DataBrowser.Intf.TNodeData>	0x60	0xb1dde8	0
b1f8c8	TCacheDataCallback	0x30	0x730638	0
b29df0	TInfoForm	0x798	0x7e06b8	6
b2ac80	TTS404	0x100	0x401970	0
b2c878	TCustomMEnvelope	0xa0	0x401970	0
b2ca60	TMEnvelope	0xd0	0xb2c7c8	0
b2cc00	TMLFO	0xf0	0xb2c7c8	0
b2cd90	TMMap	0xc8	0xb2c7c8	0
b2cf40	TArticulator	0x38	0x401970	0
b36ea0	TMyMidiEvent	0x28	0x401970	0
b371b0	EMIDIInputError	0x38	0x42dff8	0
b373d0	TMIDIInput	0x118	0x4db500	0
b38738	EMIDIOutputError	0x38	0x42dff8	0
b38a78	TMidiOutput	0xc8	0x4db500	0
b3bb40	TOCollection	0x28	0x4c7c48	0
b3be50	TNoOwnerCollection	0x28	0xb3ba90	0
b3bff0	TSortedCollection	0x30	0xb3ba90	0
b3c908	EParserException	0x38	0x42dff8	0
b3cb78	TExprCollection	0x28	0xb3bda0	0
b3cda0	TExprWord	0x20	0x401970	0
b3d1d8	TExpressList	0x30	0xb3bf40	0
b3d400	TDoubleConstant	0x28	0xb3ccf0	0
b3d6c8	TBooleanConstant	0x28	0xb3d350	0
b3d818	TGeneratedVariable	0x38	0xb3d350	0
b3da98	TDoubleVariable	0x28	0xb3ccf0	0
b3dcb0	TStringConstant	0x28	0xb3ccf0	0
b3de90	TLeftBracket	0x20	0xb3ccf0	0
b3e020	TRightBracket	0x20	0xb3ccf0	0
b3e170	TComma	0x20	0xb3ccf0	0
b3e2d0	TFunction	0x30	0xb3ccf0	0
b3e5e8	TBooleanFunction	0x30	0xb3e220	0
b3e790	TLogicalStringOper	0x38	0xb3ccf0	0
b3fdc0	TExpressionParser	0x50	0x401970	0
b456b0	TMIDIThread	0x80	0x4d8d90	0
b457f0	TMIDIBufMsg	0x20	0x6516b0	0
b46b20	TPlugItem	0x98	0x401970	0
b47120	TCustomKbDIBmpList	0x98	0x6b9210	0
b47328	TKbDIBmpList	0x158	0xb47070	0
b47550	TKbDIBmpList_Vector	0x160	0xb47278	0
b47788	TQuickMIDIKb_Visual	0x3d0	0x7fbca8	0
b47f78	TQuickMIDIKb	0x400	0xb476d8	0
b48368	TQuickMIDIKbEx	0x428	0xb47ec8	0
b48800	TQuickVectorMIDIKb	0x468	0xb482b8	0
b48d40	TQuickVectorMIDIKbRange	0x470	0xb48750	0
b4fdb0	TQuickEditToolbarContainer	0x7a8	0x7e06b8	8
b503e0	TQuickEditToolBarItemCover	0x3d0	0x7a31a8	0
b50730	TQuickEditToolbarItem	0x30	0x401970	0
b50868	TQuickEditToolbarPanel	0x638	0x779078	0
b50e28	TQuickEditToolbarControl	0x158	0x4db500	0
b51158	TQuickEditToolBar	0x5d8	0x90df40	0
b51650	TEnumerator<QuickEditToolBar.TQuickEditToolbarItem>	0x10	0x401970	0
b51858	TEnumerable<QuickEditToolBar.TQuickEditToolbarItem>	0x10	0x401970	0
b51de0	TList<QuickEditToolBar.TQuickEditToolbarItem>.TEnumerator	0x20	0xb515a0	0
b52078	TList<QuickEditToolBar.TQuickEditToolbarItem>	0x58	0xb517a8	0
b53780	TEnumerator<QuickEditToolBar.TQuickEditToolBar>	0x10	0x401970	0
b53980	TEnumerable<QuickEditToolBar.TQuickEditToolBar>	0x10	0x401970	0
b53ed8	TList<QuickEditToolBar.TQuickEditToolBar>.TEnumerator	0x20	0xb536d0	0
b54170	TList<QuickEditToolBar.TQuickEditToolBar>	0x58	0xb538d0	0
b56318	TEnumerator<CommonQuickControls.TCustomSelector>	0x10	0x401970	0
b56518	TEnumerable<CommonQuickControls.TCustomSelector>	0x10	0x401970	0
b56df0	TEnumerator<QuickEditToolBar.TFlatModeRec>	0x10	0x401970	0
b56fe8	TEnumerable<QuickEditToolBar.TFlatModeRec>	0x10	0x401970	0
b645c0	TFLHintBarForm	0x7c0	0x7e10d0	4
b66830	TPRQuantizeForm	0x8b0	0xcbee50	10
b689c0	TParamCtrlForm	0x7f8	0x721ad8	7
b6a430	TILSystemInfo	0x80	0x401970	0
b6a600	TEnumerator<il.SystemInfo.TILDiskInfo>	0x10	0x401970	0
b6a7f0	TEnumerable<il.SystemInfo.TILDiskInfo>	0x10	0x401970	0
b6ad00	TList<il.SystemInfo.TILDiskInfo>.TEnumerator	0x20	0xb6a550	0
b6af88	TList<il.SystemInfo.TILDiskInfo>	0x58	0xb6a740	0
b6e4a8	Count	0x204b0	0x61004700000005	0
b6f878	TUserNotificationList	0x28	0x401970	0
b6fa08	TEnumerator<Notifications.PUserNotification>	0x10	0x401970	0
b6fc08	TEnumerable<Notifications.PUserNotification>	0x10	0x401970	0
b70150	TList<Notifications.PUserNotification>.TEnumerator	0x20	0xb6f958	0
b703e0	TList<Notifications.PUserNotification>	0x58	0xb6fb58	0
b72860	TInAppShopForm	0x7c8	0x721ad8	4
b79578	TPythonSession	0x48	0x401970	0
b7d820	TPianoRollScript	0x60	0xb794c8	0
b7fcc0	TCloudAccountsForm	0x810	0x721ad8	15
b81ef0	TUploader	0xc8	0x4d8d90	0
b820d0	TSoundCloudUploader	0xc8	0xb81e40	0
